country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,product_definition,product_definition_label,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,product_count,total_net_growth_2024_usd,total_positive_expansion_2024_usd,positive_expansion_share,net_growth_share,least_traded_base_share_cutoff
Turkey,TUR,792,1999,2000,2009,2010,1999-2000,2009-2010,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3806103404.7029295,22494210182.073853,18688106777.37092,18688106777.37092,807,98435472389.88097,102166294338.35365,0.18291851435346937,0.18985134447622187,0.1
Turkey,TUR,792,2000,2001,2005,2006,2000-2001,2005-2006,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,99946522.23833019,1559119686.9521873,1459173164.7138572,1520488360.6797817,109,63546718276.452896,67745494959.79486,0.022444125053365554,0.022962211177702165,0.1
Turkey,TUR,792,2000,2001,2005,2006,2000-2001,2005-2006,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),3756845588.554422,13294564324.300274,9537718735.745853,9537718735.745853,739,63546718276.452896,67745494959.79486,0.14078749799387005,0.15008987079793915,0.1
Turkey,TUR,792,2000,2001,2010,2011,2000-2001,2010-2011,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,127172154.49992687,4888138830.19849,4760966675.698562,4814246373.348139,163,118846572475.02295,122024647189.66974,0.03945306529643217,0.0400597726678162,0.1
Turkey,TUR,792,2000,2001,2010,2011,2000-2001,2010-2011,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4148164026.3124504,28701949026.62615,24553785000.313698,24553785000.313698,835,118846572475.02295,122024647189.66974,0.2012198811126114,0.20660069944780254,0.1
Turkey,TUR,792,2001,2002,2006,2007,2001-2002,2006-2007,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,154334848.44879246,1316168534.773925,1161833686.3251321,1164293463.4855306,108,77960527395.43034,81911318603.86333,0.014214073016163325,0.014902845390361392,0.1
Turkey,TUR,792,2001,2002,2006,2007,2001-2002,2006-2007,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4489857954.120666,16556824275.528894,12066966321.40823,12066966321.40823,778,77960527395.43034,81911318603.86333,0.1473174468081276,0.15478302577665137,0.1
Turkey,TUR,792,2001,2002,2011,2012,2001-2002,2011-2012,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,297392283.44708586,5509953239.234826,5212560955.787741,5216657076.27184,185,134964383597.70273,137390954329.5857,0.03796943621017187,0.038621752027002666,0.1
Turkey,TUR,792,2001,2002,2011,2012,2001-2002,2011-2012,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),4711401877.848199,31693162453.809692,26981760575.9615,26981760575.9615,839,134964383597.70273,137390954329.5857,0.19638673235528475,0.19991763646613478,0.1
Turkey,TUR,792,2002,2003,2007,2008,2002-2003,2007-2008,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,7222073.986334764,206353986.19307253,199131912.2067378,199631752.56408957,99,96430415318.92967,100034133648.27713,0.0019956363421509754,0.0020650321949577605,0.1
Turkey,TUR,792,2002,2003,2007,2008,2002-2003,2007-2008,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5570018867.938235,19426874335.918533,13856855467.980295,13856855467.980295,796,96430415318.92967,100034133648.27713,0.13852127231592162,0.14369797560397046,0.1
Turkey,TUR,792,2002,2003,2012,2013,2002-2003,2012-2013,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,277592863.20888084,5120346670.409533,4842753807.200651,4865379097.655593,154,137352271981.32277,139340692459.57407,0.034917144530964284,0.035257908277332106,0.1
Turkey,TUR,792,2002,2003,2012,2013,2002-2003,2012-2013,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),5710811969.037996,32523206930.688072,26812394961.65007,26812394961.65007,845,137352271981.32277,139340692459.57407,0.19242329350005893,0.1952089657846798,0.1
Turkey,TUR,792,2003,2004,2008,2009,2003-2004,2008-2009,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,9865303.686986431,215315276.63893887,205449972.95195243,205981022.61507377,84,72651982697.81868,78066569392.18079,0.0026385304774991817,0.002827864640755646,0.1
Turkey,TUR,792,2003,2004,2008,2009,2003-2004,2008-2009,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),6850709743.792633,18599282434.318428,11748572690.525795,11748572690.525795,782,72651982697.81868,78066569392.18079,0.1504942868887299,0.16171028310943175,0.1
Turkey,TUR,792,2003,2004,2013,2014,2003-2004,2013-2014,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1502591620.4386353,12005310461.00774,10502718840.569107,10548599617.868725,190,124729186758.9991,129112860773.82735,0.08170061103631782,0.08420417957877326,0.1
Turkey,TUR,792,2003,2004,2013,2014,2003-2004,2013-2014,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),7238203556.116255,35428619890.49072,28190416334.374474,28190416334.374474,836,124729186758.9991,129112860773.82735,0.21833933634045072,0.22601298915580847,0.1
Turkey,TUR,792,2004,2005,2009,2010,2004-2005,2009-2010,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,49747343.90941051,327116371.03546494,277369027.12605447,284019961.7281612,78,45312692085.01988,53408228023.50875,0.005317906476941041,0.0061212215466172025,0.1
Turkey,TUR,792,2004,2005,2009,2010,2004-2005,2009-2010,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),7681613966.777256,17191110524.82071,9509496558.043455,9509496558.043455,694,45312692085.01988,53408228023.50875,0.17805302497318673,0.2098638619881788,0.1
Turkey,TUR,792,2004,2005,2014,2015,2004-2005,2014-2015,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,37521005.29786398,11882734217.305202,11845213212.007338,11871437973.797647,170,100305398390.7471,108360800019.51459,0.10955472801658656,0.11809148263250431,0.1
Turkey,TUR,792,2004,2005,2014,2015,2004-2005,2014-2015,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),8323279505.888064,29809436288.94654,21486156783.058475,21486156783.058475,751,100305398390.7471,108360800019.51459,0.19828348239574695,0.21420738193329897,0.1
Turkey,TUR,792,2005,2006,2010,2011,2005-2006,2010-2011,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,38541090.282520495,8557847650.039939,8519306559.757419,8519499634.928686,139,55299854198.57003,62456515225.30871,0.1364069001319562,0.15405658266595781,0.1
Turkey,TUR,792,2005,2006,2010,2011,2005-2006,2010-2011,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),8916013789.791779,19389682967.68975,10473669177.897974,10473669177.897974,700,55299854198.57003,62456515225.30871,0.16769538198080286,0.18939777201381494,0.1
Turkey,TUR,792,2005,2006,2015,2016,2005-2006,2015-2016,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,38694764.42437339,11476669252.334259,11437974487.909885,11450384478.234068,161,75907021486.68176,87141743875.37001,0.13139953332366622,0.15068401135877438,0.1
Turkey,TUR,792,2005,2006,2015,2016,2005-2006,2015-2016,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),8683177089.578705,26632826169.636227,17949649080.05752,17949649080.05752,691,75907021486.68176,87141743875.37001,0.20598221107129877,0.23646888955071002,0.1
Turkey,TUR,792,2006,2007,2011,2012,2006-2007,2011-2012,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,50085031.03066017,9229545391.946272,9179460360.915611,9183576047.99461,128,57003856202.27238,65088285434.545044,0.14109414600004974,0.16103226996333778,0.1
Turkey,TUR,792,2006,2007,2011,2012,2006-2007,2011-2012,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),10165726452.060722,20877581078.04499,10711854625.984268,10711854625.984268,662,57003856202.27238,65088285434.545044,0.16457423258992537,0.18791456121800504,0.1
Turkey,TUR,792,2006,2007,2016,2017,2006-2007,2016-2017,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,50797200.51220312,1877150208.4852824,1826353007.9730792,1835821814.7966285,74,56597639784.66183,72125281294.4318,0.02545323611706118,0.03226906660634332,0.1
Turkey,TUR,792,2006,2007,2016,2017,2006-2007,2016-2017,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),9568382866.480087,26193752839.699165,16625369973.219074,16625369973.219074,657,56597639784.66183,72125281294.4318,0.23050683026594426,0.29374670103689754,0.1
Turkey,TUR,792,2007,2008,2012,2013,2007-2008,2012-2013,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1196201053.413178,10347493633.91736,9151292580.50418,9176874223.673141,113,40921856662.3931,55972579841.21341,0.1639530328905097,0.22362847942122224,0.1
Turkey,TUR,792,2007,2008,2012,2013,2007-2008,2012-2013,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),12141020825.237831,24739406026.30784,12598385201.070004,12598385201.070004,649,40921856662.3931,55972579841.21341,0.22508137443029977,0.307864457495347,0.1
Turkey,TUR,792,2007,2008,2017,2018,2007-2008,2017-2018,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,50480478.50195188,1412807596.1776435,1362327117.6756916,1366883008.2557218,49,34589754050.84604,60060268428.13925,0.02275852313066443,0.03938527911106584,0.1
Turkey,TUR,792,2007,2008,2017,2018,2007-2008,2017-2018,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),10960861397.679129,27451776571.172523,16490915173.493395,16490915173.493395,604,34589754050.84604,60060268428.13925,0.2745727850554714,0.4767572255429217,0.1
Turkey,TUR,792,2008,2009,2013,2014,2008-2009,2013-2014,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1212780954.3627672,11408590915.151875,10195809960.78911,10228189114.350546,127,52077204061.180435,64374630408.059006,0.15888540329499254,0.19578259133902515,0.1
Turkey,TUR,792,2008,2009,2013,2014,2008-2009,2013-2014,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),12196175668.797714,27201688484.17117,15005512815.373455,15005512815.373455,701,52077204061.180435,64374630408.059006,0.23309668296744004,0.2881397549251096,0.1
Turkey,TUR,792,2008,2009,2018,2019,2008-2009,2018-2019,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,166402292.12943622,1967203846.9807184,1800801554.8512821,1804709256.7856445,66,46513882562.798325,69081020808.81813,0.026124530814044877,0.03871535669850872,0.1
Turkey,TUR,792,2008,2009,2018,2019,2008-2009,2018-2019,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),11256636428.383324,29975757938.07937,18719121509.696045,18719121509.696045,634,46513882562.798325,69081020808.81813,0.27097343511326,0.40244160406139795,0.1
Turkey,TUR,792,2009,2010,2014,2015,2009-2010,2014-2015,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3874310791.0972447,11096358931.363226,7222048140.265985,7226158337.762069,116,54992706305.7272,62901176758.0736,0.11488113116794058,0.13132738185525242,0.1
Turkey,TUR,792,2009,2010,2014,2015,2009-2010,2014-2015,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),11173496476.59845,23573442139.33959,12399945662.741142,12399945662.741142,705,54992706305.7272,62901176758.0736,0.19713376286159165,0.22548345945741813,0.1
Turkey,TUR,792,2009,2010,2019,2020,2009-2010,2019-2020,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,150557507.4222386,1821468265.136355,1670910757.7141163,1671664824.5618885,56,52290894516.40327,70736011114.55579,0.023632444044019606,0.031954143702589824,0.1
Turkey,TUR,792,2009,2010,2019,2020,2009-2010,2019-2020,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),10148999451.397783,29429818301.41326,19280818850.01548,19280818850.01548,659,52290894516.40327,70736011114.55579,0.2725743019180219,0.36872229913694116,0.1
Turkey,TUR,792,2010,2011,2015,2016,2010-2011,2015-2016,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,7699926.982601002,1446868005.250238,1439168078.2676373,1439375566.1773536,39,20607167288.11172,40304046858.21912,0.03571292905749054,0.06983822949299265,0.1
Turkey,TUR,792,2010,2011,2015,2016,2010-2011,2015-2016,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),10080212752.463776,18832945953.54516,8752733201.081383,8752733201.081383,569,20607167288.11172,40304046858.21912,0.21716760185079173,0.4247421821111161,0.1
Turkey,TUR,792,2010,2011,2020,2021,2010-2011,2020-2021,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,10829814.456855517,1264963029.3467026,1254133214.8898468,1255712162.677269,54,54442006239.90492,72075713062.57115,0.017422126113232433,0.023036131500433057,0.1
Turkey,TUR,792,2010,2011,2020,2021,2010-2011,2020-2021,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),12239726942.55645,34553879328.96112,22314152386.40467,22314152386.40467,675,54442006239.90492,72075713062.57115,0.3095932241007878,0.4098701338829214,0.1
Turkey,TUR,792,2011,2012,2016,2017,2011-2012,2016-2017,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,443844738.404105,1127566774.2931345,683722035.8890294,684235657.2288055,34,-406216417.6105423,29797582809.13327,0.022962790693850516,-1.6831472246021923,0.1
Turkey,TUR,792,2011,2012,2016,2017,2011-2012,2016-2017,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),10160090122.329777,18485169125.31122,8325079002.9814415,8325079002.9814415,526,-406216417.6105423,29797582809.13327,0.27938772941104867,-20.494196300463326,0.1
Turkey,TUR,792,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,446087046.9297646,1352607763.4581077,906520716.5283432,906520716.5283432,54,69540993111.55466,91574076511.74518,0.00989931595337545,0.0130357746699726,0.1
Turkey,TUR,792,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),14488735437.593018,42760070081.37529,28271334643.78227,28271334643.78227,733,69540993111.55466,91574076511.74518,0.30872639638529387,0.40654200319559164,0.1
